code,date,value
MWNTD,4/2/2015,48060
MWNUS,4/2/2015,3193831
MWTRV,4/2/2015,0
NADDU,4/2/2015,195509
NETDF,4/2/2015,-923674.1587
NTRAN,4/2/2015,103760
NTRAT,4/2/2015,64389883
NTRBL,4/2/2015,907
NTREP,4/2/2015,112070
TOTBC,4/2/2015,14014125
TOUTV,4/2/2015,787470.6151
TRFEE,4/2/2015,14.6205
TRFUS,4/2/2015,3719.3091
TRVOU,4/2/2015,1535267.895
TVTVR,4/2/2015,25.8183
ATRCT,4/3/2015,7.85
AVBLS,4/3/2015,0.365
BCDDC,4/3/2015,8471723132
BCDDE,4/3/2015,9519647
BCDDM,4/3/2015,9085985
BCDDW,4/3/2015,9343934
BCDDY,4/3/2015,8146204
BLCHS,4/3/2015,31369
CPTRA,4/3/2015,10.4174
CPTRV,4/3/2015,2.4655
DIFF,4/3/2015,46717549645
ETRAV,4/3/2015,171010.3882
ETRVU,4/3/2015,43313511.12
HRATE,4/3/2015,357640.6663
MIOPM,4/3/2015,-85032
MIREV,4/3/2015,980821.05
MKPRU,4/3/2015,253.77
MKTCP,4/3/2015,3549560900
MWNTD,4/3/2015,48060
MWNUS,4/3/2015,3199026
MWTRV,4/3/2015,186135.3398
NADDU,4/3/2015,194634
NETDF,4/3/2015,-956602.9409
NTRAN,4/3/2015,94152
NTRAT,4/3/2015,64484035
NTRBL,4/3/2015,823
NTREP,4/3/2015,84096
TOTBC,4/3/2015,14014375
TOUTV,4/3/2015,534385.2119
TRFEE,4/3/2015,15.0605
TRFUS,4/3/2015,3821.9087
TRVOU,4/3/2015,815494.561
TVTVR,4/3/2015,20.5114
ATRCT,4/4/2015,7.6083
AVBLS,4/4/2015,0.34
BCDDC,4/4/2015,8473805210
BCDDE,4/4/2015,2082078
BCDDM,4/4/2015,1833292
BCDDW,4/4/2015,1950503
BCDDY,4/4/2015,1289394
BLCHS,4/4/2015,33709.8075
CPTRA,4/4/2015,11.9266
CPTRV,4/4/2015,4.4157
DIFF,4/4/2015,49446390688
ETRAV,4/4/2015,85808
ETRVU,4/4/2015,22055242
HRATE,4/4/2015,371157.0054
MIOPM,4/4/2015,-85224
MIREV,4/4/2015,1205590.629
MKPRU,4/4/2015,257.03
MKTCP,4/4/2015,3604010403
MWNTD,4/4/2015,41513
MWNUS,4/4/2015,3203649
MWTRV,4/4/2015,137175.3367
NADDU,4/4/2015,222020
NETDF,4/4/2015,-973192.5913
NTRAN,4/4/2015,89651
NTRAT,4/4/2015,64419165
NTRBL,4/4/2015,585.9542
NTREP,4/4/2015,81030
TOTBC,4/4/2015,14021750
TOUTV,4/4/2015,464142.9762
TRFEE,4/4/2015,13.7464
TRFUS,4/4/2015,4023.129
TRVOU,4/4/2015,1211778.661
TVTVR,4/4/2015,34.9225
ATRCT,4/5/2015,7.55
AVBLS,4/5/2015,0.4143
BCDDC,4/5/2015,8475215598
BCDDE,4/5/2015,1410388
BCDDM,4/5/2015,1180746
BCDDW,4/5/2015,1294936
BCDDY,4/5/2015,526113
BLCHS,4/5/2015,31473
CPTRA,4/5/2015,8.1747
CPTRV,4/5/2015,2.9136
DIFF,4/5/2015,49446390688
ETRAV,4/5/2015,111204
ETRVU,4/5/2015,28323536
HRATE,4/5/2015,371157.0054
MIOPM,4/5/2015,-89079
MIREV,4/5/2015,825228
MKPRU,4/5/2015,253.67
MKTCP,4/5/2015,3572161133
MWNTD,4/5/2015,41513
MWNUS,4/5/2015,3208776
MWTRV,4/5/2015,0
NADDU,4/5/2015,189967
NETDF,4/5/2015,-966610.8252
NTRAN,4/5/2015,100949
NTRAT,4/5/2015,64679032
NTRBL,4/5/2015,755
NTREP,4/5/2015,95023
TOTBC,4/5/2015,14024975
TOUTV,4/5/2015,456585.2212
TRFEE,4/5/2015,15.3126
TRFUS,4/5/2015,3900.1233
TRVOU,4/5/2015,690291.8774
TVTVR,4/5/2015,18.2007
ATRCT,4/6/2015,9.4667
AVBLS,4/6/2015,0.3755
BCDDC,4/6/2015,8477112818
BCDDE,4/6/2015,1897220
BCDDM,4/6/2015,1493102
BCDDW,4/6/2015,1667655
BCDDY,4/6/2015,637667
BLCHS,4/6/2015,31532
CPTRA,4/6/2015,9.1212
CPTRV,4/6/2015,2.3608
DIFF,4/6/2015,49446390688
ETRAV,4/6/2015,153222.5825
ETRVU,4/6/2015,39917547.2
HRATE,4/6/2015,390820.9527
MIOPM,4/6/2015,-89810
MIREV,4/6/2015,1019620.68
MKPRU,4/6/2015,255.48
MKTCP,4/6/2015,3584116146
MWNTD,4/6/2015,53992
MWNUS,4/6/2015,3208776
MWTRV,4/6/2015,233444.7253
NADDU,4/6/2015,205697
NETDF,4/6/2015,-817507.3767
NTRAN,4/6/2015,111786
NTRAT,4/6/2015,64790818
NTRBL,4/6/2015,653
NTREP,4/6/2015,102214
TOTBC,4/6/2015,14028950
TOUTV,4/6/2015,825264.712
TRFEE,4/6/2015,16.185
TRFUS,4/6/2015,4134.9535
TRVOU,4/6/2015,1531937.935
TVTVR,4/6/2015,18.1085
ATRCT,4/7/2015,7.0667
AVBLS,4/7/2015,0.394
BCDDC,4/7/2015,8479710812
BCDDE,4/7/2015,2597994
BCDDM,4/7/2015,1998087
BCDDW,4/7/2015,2335624
BCDDY,4/7/2015,760522
BLCHS,4/7/2015,33876.5331
CPTRA,4/7/2015,9.5586
CPTRV,4/7/2015,1.432
DIFF,4/7/2015,49446390688
ETRAV,4/7/2015,208799
ETRVU,4/7/2015,51341612
HRATE,4/7/2015,292501.2162
MIOPM,4/7/2015,-89592
MIREV,4/7/2015,1229555.755
MKPRU,4/7/2015,245.89
MKTCP,4/7/2015,3579212096
MWNTD,4/7/2015,53992
MWNUS,4/7/2015,3219437
MWTRV,4/7/2015,217202.799
NADDU,4/7/2015,214628
NETDF,4/7/2015,-1011398.047
NTRAN,4/7/2015,108714
NTRAT,4/7/2015,64711064
NTRBL,4/7/2015,715.2237
NTREP,4/7/2015,101474
TOTBC,4/7/2015,14026225
TOUTV,4/7/2015,920414.8328
TRFEE,4/7/2015,15.6944
TRFUS,4/7/2015,4691.7547
TRVOU,4/7/2015,2669120.529
TVTVR,4/7/2015,33.1801
ATRCT,4/8/2015,9.8
AVBLS,4/8/2015,0.391
BCDDC,4/8/2015,8483419508
BCDDE,4/8/2015,3708696
BCDDM,4/8/2015,3213304
BCDDW,4/8/2015,3453271
BCDDY,4/8/2015,2460405
BLCHS,4/8/2015,31640
CPTRA,4/8/2015,7.4665
CPTRV,4/8/2015,1.7276
DIFF,4/8/2015,49446390688
ETRAV,4/8/2015,207863
ETRVU,4/8/2015,50922224
HRATE,4/8/2015,292501.2162
MIOPM,4/8/2015,-92996
MIREV,4/8/2015,879723.18
MKPRU,4/8/2015,253.9
MKTCP,4/8/2015,3438416790
MWNTD,4/8/2015,54627
MWNUS,4/8/2015,3224922
MWTRV,4/8/2015,0
NADDU,4/8/2015,203465
NETDF,4/8/2015,-727716.9792
NTRAN,4/8/2015,117822
NTRAT,4/8/2015,65016687
NTRBL,4/8/2015,717
NTREP,4/8/2015,110751
TOTBC,4/8/2015,14035500
TOUTV,4/8/2015,921436.6376
TRFEE,4/8/2015,16.9833
TRFUS,4/8/2015,4160.5634
TRVOU,4/8/2015,1525083.357
TVTVR,4/8/2015,19.2354
ATRCT,4/9/2015,7.8667
AVBLS,4/9/2015,0.3936
BCDDC,4/9/2015,8488438054
BCDDE,4/9/2015,5018546
BCDDM,4/9/2015,4513088
BCDDW,4/9/2015,4761137
BCDDY,4/9/2015,801259
BLCHS,4/9/2015,31695
CPTRA,4/9/2015,7.3942
CPTRV,4/9/2015,1.7358
DIFF,4/9/2015,49446390688
ETRAV,4/9/2015,212886.8487
ETRVU,4/9/2015,52157277.93
HRATE,4/9/2015,349035.0647
MIOPM,4/9/2015,-93394
MIREV,4/9/2015,843606.09
MKPRU,4/9/2015,235.71
MKTCP,4/9/2015,3309144476
MWNTD,4/9/2015,54627
MWNUS,4/9/2015,3230462
MWTRV,4/9/2015,218850.4799
NADDU,4/9/2015,201791
NETDF,4/9/2015,-871642.9366
NTRAN,4/9/2015,114091
NTRAT,4/9/2015,65130778
NTRBL,4/9/2015,857
NTREP,4/9/2015,105399
TOTBC,4/9/2015,14039050
TOUTV,4/9/2015,938294.3579
TRFEE,4/9/2015,29.8072
TRFUS,4/9/2015,7025.8649
TRVOU,4/9/2015,2675116.129
TVTVR,4/9/2015,22.977
ATRCT,4/10/2015,8.6333
AVBLS,4/10/2015,0.3753
BCDDC,4/10/2015,8491488435
BCDDE,4/10/2015,3050381
BCDDM,4/10/2015,2609453
BCDDW,4/10/2015,2871935
BCDDY,4/10/2015,1254528
BLCHS,4/10/2015,34053.1948
CPTRA,4/10/2015,8.9033
CPTRV,4/10/2015,1.8876
DIFF,4/10/2015,49446390688
ETRAV,4/10/2015,182352
ETRVU,4/10/2015,43162808
HRATE,4/10/2015,336745.0976
MIOPM,4/10/2015,-96715
MIREV,4/10/2015,1125051.637
MKPRU,4/10/2015,236.7
MKTCP,4/10/2015,3411246150
MWNTD,4/10/2015,47315
MWNUS,4/10/2015,3234996
MWTRV,4/10/2015,192763.6333
NADDU,4/10/2015,243573
NETDF,4/10/2015,-829744.6351
NTRAN,4/10/2015,112826
NTRAT,4/10/2015,65047907
NTRBL,4/10/2015,742.2763
NTREP,4/10/2015,96631
TOTBC,4/10/2015,14038050
TOUTV,4/10/2015,775358.4642
TRFEE,4/10/2015,27.8042
TRFUS,4/10/2015,7251.6365
TRVOU,4/10/2015,1140185.631
TVTVR,4/10/2015,15.552
ATRCT,4/11/2015,7.4
AVBLS,4/11/2015,0.3252
BCDDC,4/11/2015,8501408733
BCDDE,4/11/2015,9920298
BCDDM,4/11/2015,9458668
BCDDW,4/11/2015,9772160
BCDDY,4/11/2015,489243
BLCHS,4/11/2015,31792
CPTRA,4/11/2015,9.0939
CPTRV,4/11/2015,3.0075
DIFF,4/11/2015,49446390688
ETRAV,4/11/2015,113515
ETRVU,4/11/2015,26875906
HRATE,4/11/2015,336745.0976
MIOPM,4/11/2015,-96618
MIREV,4/11/2015,808298.64
MKPRU,4/11/2015,236
MKTCP,4/11/2015,3325501365
MWNTD,4/11/2015,47315
MWNUS,4/11/2015,3239625
MWTRV,4/11/2015,0
NADDU,4/11/2015,193479
NETDF,4/11/2015,-806648.6883
NTRAN,4/11/2015,88884
NTRAT,4/11/2015,65323116
NTRBL,4/11/2015,761
NTREP,4/11/2015,99429
TOTBC,4/11/2015,14045875
TOUTV,4/11/2015,629073.6507
TRFEE,4/11/2015,14.3577
TRFUS,4/11/2015,3399.3204
TRVOU,4/11/2015,2724945.68
TVTVR,4/11/2015,37.8559
ATRCT,4/12/2015,8.1833
AVBLS,4/12/2015,0.3979
BCDDC,4/12/2015,8504760308
BCDDE,4/12/2015,3351575
BCDDM,4/12/2015,3054257
BCDDW,4/12/2015,3227024
BCDDY,4/12/2015,2409258
BLCHS,4/12/2015,31848
CPTRA,4/12/2015,7.5987
CPTRV,4/12/2015,3.2199
DIFF,4/12/2015,49446390688
ETRAV,4/12/2015,109151.4846
ETRVU,4/12/2015,25799044.91
HRATE,4/12/2015,346577.0713
MIOPM,4/12/2015,-96675
MIREV,4/12/2015,800004.6
MKPRU,4/12/2015,225.99
MKTCP,4/12/2015,3175023906
MWNTD,4/12/2015,52669
MWNUS,4/12/2015,3244947
MWTRV,4/12/2015,233732.4076
NADDU,4/12/2015,217732
NETDF,4/12/2015,-801584.6796
NTRAN,4/12/2015,105282
NTRAT,4/12/2015,65428398
NTRBL,4/12/2015,755
NTREP,4/12/2015,96153
TOTBC,4/12/2015,14049400
TOUTV,4/12/2015,736302.8876
TRFEE,4/12/2015,15.9134
TRFUS,4/12/2015,3596.2629
TRVOU,4/12/2015,2112299.331
TVTVR,4/12/2015,39.7609
ATRCT,4/13/2015,7.4667
AVBLS,4/13/2015,0.4141
BCDDC,4/13/2015,8508152814
BCDDE,4/13/2015,3392506
BCDDM,4/13/2015,2789279
BCDDW,4/13/2015,3093574
BCDDY,4/13/2015,1070687
BLCHS,4/13/2015,34212.0209
CPTRA,4/13/2015,8.4319
CPTRV,4/13/2015,1.5207
DIFF,4/13/2015,49446390688
ETRAV,4/13/2015,260797
ETRVU,4/13/2015,56332209
HRATE,4/13/2015,388362.9593
MIOPM,4/13/2015,-101273
MIREV,4/13/2015,1080582.915
MKPRU,4/13/2015,216
MKTCP,4/13/2015,3322759963
MWNTD,4/13/2015,52669
MWNUS,4/13/2015,3250058
MWTRV,4/13/2015,306308.7216
NADDU,4/13/2015,219510
NETDF,4/13/2015,-793018.4871
NTRAN,4/13/2015,115407
NTRAT,4/13/2015,65346112
NTRBL,4/13/2015,739.7885
NTREP,4/13/2015,101712
TOTBC,4/13/2015,14049725
TOUTV,4/13/2015,1094007.709
TRFEE,4/13/2015,17.2797
TRFUS,4/13/2015,4507.9145
TRVOU,4/13/2015,4257460.584
TVTVR,4/13/2015,17.0665
ATRCT,4/14/2015,6.0833
AVBLS,4/14/2015,0.4232
BCDDC,4/14/2015,8511302864
BCDDE,4/14/2015,3150050
BCDDM,4/14/2015,2534543
BCDDW,4/14/2015,2865666
BCDDY,4/14/2015,875492
BLCHS,4/14/2015,31960
CPTRA,4/14/2015,6.4155
CPTRV,4/14/2015,1.614
DIFF,4/14/2015,49446390688
ETRAV,4/14/2015,191451
ETRVU,4/14/2015,41920036
HRATE,4/14/2015,388362.9593
MIOPM,4/14/2015,-105983
MIREV,4/14/2015,676586.4
MKPRU,4/14/2015,223.01
MKTCP,4/14/2015,3077794818
MWNTD,4/14/2015,52993
MWNUS,4/14/2015,3255153
MWTRV,4/14/2015,0
NADDU,4/14/2015,190441
NETDF,4/14/2015,-849539.4759
NTRAN,4/14/2015,105461
NTRAT,4/14/2015,65647231
NTRBL,4/14/2015,693
NTREP,4/14/2015,110150
TOTBC,4/14/2015,14056425
TOUTV,4/14/2015,993521.1026
TRFEE,4/14/2015,15.0799
TRFUS,4/14/2015,3301.8899
TRVOU,4/14/2015,3104225.607
TVTVR,4/14/2015,13.2314
ATRCT,4/15/2015,8.1167
AVBLS,4/15/2015,0.3645
BCDDC,4/15/2015,8526979261
BCDDE,4/15/2015,15676397
BCDDM,4/15/2015,15276764
BCDDW,4/15/2015,15503606
BCDDY,4/15/2015,13100594
BLCHS,4/15/2015,32010
CPTRA,4/15/2015,7.6457
CPTRV,4/15/2015,1.4884
DIFF,4/15/2015,49446390688
ETRAV,4/15/2015,222830.5696
ETRVU,4/15/2015,48182654.07
HRATE,4/15/2015,339203.091
MIOPM,4/15/2015,-104463
MIREV,4/15/2015,795633.3
MKPRU,4/15/2015,229.62
MKTCP,4/15/2015,3228428498
MWNTD,4/15/2015,52993
MWNUS,4/15/2015,3260309
MWTRV,4/15/2015,214399.6944
NADDU,4/15/2015,186694
NETDF,4/15/2015,-670000.1101
NTRAN,4/15/2015,104063
NTRAT,4/15/2015,65751294
NTRBL,4/15/2015,717
NTREP,4/15/2015,95847
TOTBC,4/15/2015,14059875
TOUTV,4/15/2015,1092751.348
TRFEE,4/15/2015,15.0202
TRFUS,4/15/2015,3448.9308
TRVOU,4/15/2015,2376336.694
TVTVR,4/15/2015,15.7196
ATRCT,4/16/2015,8.4167
AVBLS,4/16/2015,0.3652
BCDDC,4/16/2015,8530408972
BCDDE,4/16/2015,3429711
BCDDM,4/16/2015,2892992
BCDDW,4/16/2015,3179479
BCDDY,4/16/2015,1320803
BLCHS,4/16/2015,34390.6845
CPTRA,4/16/2015,8.3134
CPTRV,4/16/2015,1.847
DIFF,4/16/2015,49446390688
ETRAV,4/16/2015,182134
ETRVU,4/16/2015,40555682
HRATE,4/16/2015,329371.1174
MIOPM,4/16/2015,-99661
MIREV,4/16/2015,927077.2997
MKPRU,4/16/2015,222.67
MKTCP,4/16/2015,3131458311
MWNTD,4/16/2015,51353
MWNUS,4/16/2015,3265137
MWTRV,4/16/2015,215077.1046
NADDU,4/16/2015,191876
NETDF,4/16/2015,-788740.0692
NTRAN,4/16/2015,99046
NTRAT,4/16/2015,65679956
NTRBL,4/16/2015,717.7246
NTREP,4/16/2015,93893
TOTBC,4/16/2015,14063225
TOUTV,4/16/2015,1160090.329
TRFEE,4/16/2015,14.0322
TRFUS,4/16/2015,3494.7997
TRVOU,4/16/2015,2048217.22
TVTVR,4/16/2015,17.3898
ATRCT,4/17/2015,8.35
AVBLS,4/17/2015,0.3941
BCDDC,4/17/2015,8532830034
BCDDE,4/17/2015,2421062
BCDDM,4/17/2015,1844178
BCDDW,4/17/2015,2180127
BCDDY,4/17/2015,480751
BLCHS,4/17/2015,32111
CPTRA,4/17/2015,7.3853
CPTRV,4/17/2015,2.0196
DIFF,4/17/2015,49446390688
ETRAV,4/17/2015,165284
ETRVU,4/17/2015,36745887
HRATE,4/17/2015,329371.1174
MIOPM,4/17/2015,-102792
MIREV,4/17/2015,742104.16
MKPRU,4/17/2015,227.5
MKTCP,4/17/2015,3198951438
MWNTD,4/17/2015,51353
MWNUS,4/17/2015,3269978
MWTRV,4/17/2015,0
NADDU,4/17/2015,225102
NETDF,4/17/2015,-742765.65
NTRAN,4/17/2015,100484
NTRAT,4/17/2015,65953867
NTRBL,4/17/2015,777
NTREP,4/17/2015,102755
TOTBC,4/17/2015,14061325
TOUTV,4/17/2015,1155280.224
TRFEE,4/17/2015,13.9134
TRFUS,4/17/2015,3093.226
TRVOU,4/17/2015,2467237.5
TVTVR,4/17/2015,19.8005
ATRCT,4/18/2015,9.4167
AVBLS,4/18/2015,0.3349
BCDDC,4/18/2015,8534098603
BCDDE,4/18/2015,1268569
BCDDM,4/18/2015,948855
BCDDW,4/18/2015,1096951
BCDDY,4/18/2015,451000
BLCHS,4/18/2015,32156
CPTRA,4/18/2015,8.9228
CPTRV,4/18/2015,2.5832
DIFF,4/18/2015,49446390688
ETRAV,4/18/2015,159282.9214
ETRVU,4/18/2015,35462749.63
HRATE,4/18/2015,334287.1042
MIOPM,4/18/2015,-102982
MIREV,4/18/2015,770156.64
MKPRU,4/18/2015,225.72
MKTCP,4/18/2015,3175869114
MWNTD,4/18/2015,44221
MWNUS,4/18/2015,3274244
MWTRV,4/18/2015,190303.7388
NADDU,4/18/2015,216541
NETDF,4/18/2015,-736120.774
NTRAN,4/18/2015,86313
NTRAT,4/18/2015,66040180
NTRBL,4/18/2015,921
NTREP,4/18/2015,77576
TOTBC,4/18/2015,14069950
TOUTV,4/18/2015,824017.0177
TRFEE,4/18/2015,12.0649
TRFUS,4/18/2015,2723.2836
TRVOU,4/18/2015,1282638.288
TVTVR,4/18/2015,33.8625
ATRCT,4/19/2015,7.7
AVBLS,4/19/2015,0.3678
BCDDC,4/19/2015,8534995325
BCDDE,4/19/2015,896722
BCDDM,4/19/2015,603526
BCDDW,4/19/2015,723062
BCDDY,4/19/2015,224641
BLCHS,4/19/2015,34548.1028
CPTRA,4/19/2015,10.2371
CPTRV,4/19/2015,2.2616
DIFF,4/19/2015,49446390688
ETRAV,4/19/2015,184164
ETRVU,4/19/2015,41368777
HRATE,4/19/2015,408026.9066
MIOPM,4/19/2015,-101467
MIREV,4/19/2015,1081326.869
MKPRU,4/19/2015,224.63
MKTCP,4/19/2015,3161465083
MWNTD,4/19/2015,44221
MWNUS,4/19/2015,3279011
MWTRV,4/19/2015,233647.033
NADDU,4/19/2015,253148
NETDF,4/19/2015,-764724.7164
NTRAN,4/19/2015,91134
NTRAT,4/19/2015,65979454
NTRBL,4/19/2015,628.5103
NTREP,4/19/2015,104049
TOTBC,4/19/2015,14074100
TOUTV,4/19/2015,1314222.74
TRFEE,4/19/2015,12.9956
TRFUS,4/19/2015,3373.619
TRVOU,4/19/2015,1314495.733
TVTVR,4/19/2015,20.019
ATRCT,4/20/2015,7.4167
AVBLS,4/20/2015,0.3595
BCDDC,4/20/2015,8536543251
BCDDE,4/20/2015,1547926
BCDDM,4/20/2015,1096103
BCDDW,4/20/2015,1278044
BCDDY,4/20/2015,399643
BLCHS,4/20/2015,32273
CPTRA,4/20/2015,7.8686
CPTRV,4/20/2015,2.3032
DIFF,4/20/2015,49446390688
ETRAV,4/20/2015,173284
ETRVU,4/20/2015,38968128
HRATE,4/20/2015,408026.9066
MIOPM,4/20/2015,-101952
MIREV,4/20/2015,897496.08
MKPRU,4/20/2015,222.61
MKTCP,4/20/2015,3132796095
MWNTD,4/20/2015,58365
MWNUS,4/20/2015,3284127
MWTRV,4/20/2015,0
NADDU,4/20/2015,205286
NETDF,4/20/2015,-928628.114
NTRAN,4/20/2015,114061
NTRAT,4/20/2015,66269369
NTRBL,4/20/2015,629
NTREP,4/20/2015,116746
TOTBC,4/20/2015,14073025
TOUTV,4/20/2015,1313191.509
TRFEE,4/20/2015,16.8103
TRFUS,4/20/2015,3780.2926
TRVOU,4/20/2015,1313111.833
TVTVR,4/20/2015,31.4712
ATRCT,4/21/2015,7.9
AVBLS,4/21/2015,0.402
BCDDC,4/21/2015,8539479252
BCDDE,4/21/2015,2936001
BCDDM,4/21/2015,2431518
BCDDW,4/21/2015,2676773
BCDDY,4/21/2015,369216
BLCHS,4/21/2015,32330
CPTRA,4/21/2015,7.4988
CPTRV,4/21/2015,2.0194
DIFF,4/21/2015,47610564514
ETRAV,4/21/2015,219970.1449
ETRVU,4/21/2015,49337103.79
HRATE,4/21/2015,338442.9619
MIOPM,4/21/2015,-98013
MIREV,4/21/2015,852287.94
MKPRU,4/21/2015,237.34
MKTCP,4/21/2015,3342138811
MWNTD,4/21/2015,58365
MWNUS,4/21/2015,3289120
MWTRV,4/21/2015,296360.1089
NADDU,4/21/2015,202389
NETDF,4/21/2015,-890117.7074
NTRAN,4/21/2015,113657
NTRAT,4/21/2015,66383026
NTRBL,4/21/2015,792
NTREP,4/21/2015,106012
TOTBC,4/21/2015,14081650
TOUTV,4/21/2015,1492167.795
TRFEE,4/21/2015,16.1244
TRFUS,4/21/2015,3826.9547
TRVOU,4/21/2015,3082931.511
TVTVR,4/21/2015,32.0944
ATRCT,4/22/2015,8.4667
AVBLS,4/22/2015,0.3933
BCDDC,4/22/2015,8544207756
BCDDE,4/22/2015,4728504
BCDDM,4/22/2015,4100492
BCDDW,4/22/2015,4469463
BCDDY,4/22/2015,1414747
BLCHS,4/22/2015,34720.4028
CPTRA,4/22/2015,8.4558
CPTRV,4/22/2015,2.0284
DIFF,4/22/2015,47610564514
ETRAV,4/22/2015,170771
ETRVU,4/22/2015,40213228
HRATE,4/22/2015,326609.2919
MIOPM,4/22/2015,-92821
MIREV,4/22/2015,1041849.936
MKPRU,4/22/2015,235.48
MKTCP,4/22/2015,3316759348
MWNTD,4/22/2015,58441
MWNUS,4/22/2015,3294361
MWTRV,4/22/2015,254304.5527
NADDU,4/22/2015,212819
NETDF,4/22/2015,-844663.5453
NTRAN,4/22/2015,111878
NTRAT,4/22/2015,66300266
NTRBL,4/22/2015,736.0395
NTREP,4/22/2015,101207
TOTBC,4/22/2015,14085100
TOUTV,4/22/2015,1043100.654
TRFEE,4/22/2015,15.8641
TRFUS,4/22/2015,4109.9364
TRVOU,4/22/2015,2574137.143
TVTVR,4/22/2015,16.0645
ATRCT,4/23/2015,7.8
AVBLS,4/23/2015,0.4973
BCDDC,4/23/2015,8598162054
BCDDE,4/23/2015,53954298
BCDDM,4/23/2015,53514593
BCDDW,4/23/2015,53735900
BCDDY,4/23/2015,52616145
BLCHS,4/23/2015,32441
CPTRA,4/23/2015,6.2992
CPTRV,4/23/2015,1.6401
DIFF,4/23/2015,47610564513
ETRAV,4/23/2015,183886
ETRVU,4/23/2015,42464891
HRATE,4/23/2015,326609.2919
MIOPM,4/23/2015,-93594
MIREV,4/23/2015,696484.88
MKPRU,4/23/2015,233.59
MKTCP,4/23/2015,3290056753
MWNTD,4/23/2015,58441
MWNUS,4/23/2015,3294361
MWTRV,4/23/2015,0
NADDU,4/23/2015,205205
NETDF,4/23/2015,-808926.8246
NTRAN,4/23/2015,110568
NTRAT,4/23/2015,66600835
NTRBL,4/23/2015,906
NTREP,4/23/2015,109838
TOTBC,4/23/2015,14084750
TOUTV,4/23/2015,1142239.424
TRFEE,4/23/2015,16.2293
TRFUS,4/23/2015,3747.8308
TRVOU,4/23/2015,2567616.608
TVTVR,4/23/2015,15.622
ATRCT,4/24/2015,9.1667
AVBLS,4/24/2015,0.3499
BCDDC,4/24/2015,8600217679
BCDDE,4/24/2015,2055625
BCDDM,4/24/2015,1609639
BCDDW,4/24/2015,1853527
BCDDY,4/24/2015,673332
BLCHS,4/24/2015,32494
CPTRA,4/24/2015,8.9567
CPTRV,4/24/2015,1.7419
DIFF,4/24/2015,47610564514
ETRAV,4/24/2015,199014.5877
ETRVU,4/24/2015,46963462.4
HRATE,4/24/2015,364477.0359
MIOPM,4/24/2015,-95318
MIREV,4/24/2015,902741.4
MKPRU,4/24/2015,228.6
MKTCP,4/24/2015,3221419770
MWNTD,4/24/2015,54225
MWNUS,4/24/2015,3305388
MWTRV,4/24/2015,219164.5791
NADDU,4/24/2015,204006
NETDF,4/24/2015,-689042.1692
NTRAN,4/24/2015,100790
NTRAT,4/24/2015,66701625
NTRBL,4/24/2015,857
NTREP,4/24/2015,94093
TOTBC,4/24/2015,14091950
TOUTV,4/24/2015,1061784.872
TRFEE,4/24/2015,99.964
TRFUS,4/24/2015,22851.7635
TRVOU,4/24/2015,1441666.346
TVTVR,4/24/2015,23.7772
ATRCT,4/25/2015,8.1167
AVBLS,4/25/2015,0.3287
BCDDC,4/25/2015,8602221284
BCDDE,4/25/2015,2003605
BCDDM,4/25/2015,1763026
BCDDW,4/25/2015,1868193
BCDDY,4/25/2015,689764
BLCHS,4/25/2015,34900.392
CPTRA,4/25/2015,10.4662
CPTRV,4/25/2015,2.3024
DIFF,4/25/2015,47610564514
ETRAV,4/25/2015,162355
ETRVU,4/25/2015,35461638
HRATE,4/25/2015,352643.3659
MIOPM,4/25/2015,-94376
MIREV,4/25/2015,1138632.778
MKPRU,4/25/2015,218.42
MKTCP,4/25/2015,3078777334
MWNTD,4/25/2015,54225
MWNUS,4/25/2015,3310653
MWTRV,4/25/2015,164033.0215
NADDU,4/25/2015,226263
NETDF,4/25/2015,-857258.2365
NTRAN,4/25/2015,98465
NTRAT,4/25/2015,66629930
NTRBL,4/25/2015,604.0798
NTREP,4/25/2015,86025
TOTBC,4/25/2015,14095675
TOUTV,4/25/2015,986913.3041
TRFEE,4/25/2015,99.3569
TRFUS,4/25/2015,23285.7775
TRVOU,4/25/2015,2205193.133
TVTVR,4/25/2015,22.7642
ATRCT,4/26/2015,7.5
AVBLS,4/26/2015,0.4104
BCDDC,4/26/2015,8605835348
BCDDE,4/26/2015,3614064
BCDDM,4/26/2015,3233478
BCDDW,4/26/2015,3455256
BCDDY,4/26/2015,2174588
BLCHS,4/26/2015,32599
CPTRA,4/26/2015,7.0512
CPTRV,4/26/2015,1.5253
DIFF,4/26/2015,47610564513
ETRAV,4/26/2015,227171
ETRVU,4/26/2015,50565946
HRATE,4/26/2015,352643.3659
MIOPM,4/26/2015,-100969
MIREV,4/26/2015,771274.35
MKPRU,4/26/2015,226.29
MKTCP,4/26/2015,3189846070
MWNTD,4/26/2015,61238
MWNUS,4/26/2015,3315533
MWTRV,4/26/2015,0
NADDU,4/26/2015,203028
NETDF,4/26/2015,-810710.1172
NTRAN,4/26/2015,109382
NTRAT,4/26/2015,66904768
NTRBL,4/26/2015,655
NTREP,4/26/2015,92999
TOTBC,4/26/2015,14096275
TOUTV,4/26/2015,1104967.223
TRFEE,4/26/2015,15.1962
TRFUS,4/26/2015,3382.5234
TRVOU,4/26/2015,1204729.491
TVTVR,4/26/2015,16.081
ATRCT,4/27/2015,7.9167
AVBLS,4/27/2015,0.36
BCDDC,4/27/2015,8610956504
